Sno,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed
501,31/03/20,8:30 PM,Andaman and Nicobar Islands,0,0,10
502,31/03/20,8:30 PM,Bihar,0,1,15
503,31/03/20,8:30 PM,Chandigarh,0,0,13
504,31/03/20,8:30 PM,Chhattisgarh,0,0,8
505,31/03/20,8:30 PM,Delhi,6,2,97
506,31/03/20,8:30 PM,Goa,0,0,5
507,31/03/20,8:30 PM,Gujarat,3,6,73
508,31/03/20,8:30 PM,Haryana,21,0,40
509,31/03/20,8:30 PM,Himachal Pradesh,0,1,3
510,31/03/20,8:30 PM,Jammu and Kashmir,2,2,54
511,31/03/20,8:30 PM,Karnataka,5,3,83
512,31/03/20,8:30 PM,Kerala,19,1,234
513,31/03/20,8:30 PM,Ladakh,3,0,13
514,31/03/20,8:30 PM,Madhya Pradesh,0,3,47
515,31/03/20,8:30 PM,Maharashtra,39,9,216
516,31/03/20,8:30 PM,Manipur,0,0,1
517,31/03/20,8:30 PM,Mizoram,0,0,1
518,31/03/20,8:30 PM,Odisha,0,0,3
519,31/03/20,8:30 PM,Puducherry,0,0,1
520,31/03/20,8:30 PM,Punjab,1,3,41
521,31/03/20,8:30 PM,Rajasthan,3,0,74
522,31/03/20,8:30 PM,Tamil Nadu,4,1,74
523,31/03/20,8:30 PM,Telangana,1,1,79
524,31/03/20,8:30 PM,Uttarakhand,2,0,7
525,31/03/20,8:30 PM,Uttar Pradesh,14,0,101
526,31/03/20,8:30 PM,West Bengal,0,2,26
527,01/04/20,7:30 PM,Andhra Pradesh,1,0,83
528,01/04/20,7:30 PM,Andaman and Nicobar Islands,0,0,10
529,01/04/20,7:30 PM,Assam,0,0,1
530,01/04/20,7:30 PM,Bihar,0,1,23
531,01/04/20,7:30 PM,Chandigarh,0,0,16
532,01/04/20,7:30 PM,Chhattisgarh,2,0,9
533,01/04/20,7:30 PM,Delhi,6,2,152
534,01/04/20,7:30 PM,Goa,0,0,5
535,01/04/20,7:30 PM,Gujarat,5,6,82
536,01/04/20,7:30 PM,Haryana,21,0,43
537,01/04/20,7:30 PM,Himachal Pradesh,0,1,3
538,01/04/20,7:30 PM,Jammu and Kashmir,2,2,62
539,01/04/20,7:30 PM,Jharkhand,0,0,1
540,01/04/20,7:30 PM,Karnataka,8,3,101
541,01/04/20,7:30 PM,Kerala,23,2,241
542,01/04/20,7:30 PM,Ladakh,3,0,13
543,01/04/20,7:30 PM,Madhya Pradesh,0,3,66
544,01/04/20,7:30 PM,Maharashtra,39,9,302
545,01/04/20,7:30 PM,Manipur,0,0,1
546,01/04/20,7:30 PM,Mizoram,0,0,1
547,01/04/20,7:30 PM,Odisha,0,0,4
548,01/04/20,7:30 PM,Puducherry,1,0,3
549,01/04/20,7:30 PM,Punjab,1,3,42
550,01/04/20,7:30 PM,Rajasthan,3,0,93
551,01/04/20,7:30 PM,Tamil Nadu,6,1,234
552,01/04/20,7:30 PM,Telangana,1,3,96
553,01/04/20,7:30 PM,Uttarakhand,2,0,7
554,01/04/20,7:30 PM,Uttar Pradesh,14,2,103
555,01/04/20,7:30 PM,West Bengal,6,3,37
556,02/04/20,6:00 PM,Andhra Pradesh,1,1,86
557,02/04/20,6:00 PM,Andaman and Nicobar Islands,0,0,10
558,02/04/20,6:00 PM,Assam,0,0,5
559,02/04/20,6:00 PM,Bihar,0,1,24
560,02/04/20,6:00 PM,Chandigarh,0,0,16
561,02/04/20,6:00 PM,Chhattisgarh,2,0,9
562,02/04/20,6:00 PM,Delhi,8,4,219
563,02/04/20,6:00 PM,Goa,0,0,5
564,02/04/20,6:00 PM,Gujarat,8,7,87
565,02/04/20,6:00 PM,Haryana,21,0,43
566,02/04/20,6:00 PM,Himachal Pradesh,1,1,3
567,02/04/20,6:00 PM,Jammu and Kashmir,2,2,62
568,02/04/20,6:00 PM,Jharkhand,0,0,1
569,02/04/20,6:00 PM,Karnataka,9,3,110
570,02/04/20,6:00 PM,Kerala,25,2,265
571,02/04/20,6:00 PM,Ladakh,3,0,13
572,02/04/20,6:00 PM,Madhya Pradesh,0,6,99
573,02/04/20,6:00 PM,Maharashtra,42,13,335
574,02/04/20,6:00 PM,Manipur,0,0,1
575,02/04/20,6:00 PM,Mizoram,0,0,1
576,02/04/20,6:00 PM,Odisha,0,0,4
577,02/04/20,6:00 PM,Puducherry,1,0,3
578,02/04/20,6:00 PM,Punjab,1,4,46
579,02/04/20,6:00 PM,Rajasthan,3,0,108
580,02/04/20,6:00 PM,Tamil Nadu,6,1,234
581,02/04/20,6:00 PM,Telangana,1,3,107
582,02/04/20,6:00 PM,Uttarakhand,2,0,7
583,02/04/20,6:00 PM,Uttar Pradesh,14,2,113
584,02/04/20,6:00 PM,West Bengal,6,3,53
585,03/04/20,6:00 PM,Andhra Pradesh,1,1,132
586,03/04/20,6:00 PM,Andaman and Nicobar Islands,0,0,10
587,03/04/20,6:00 PM,Arunachal Pradesh,0,0,1
588,03/04/20,6:00 PM,Assam,0,0,16
589,03/04/20,6:00 PM,Bihar,0,1,29
590,03/04/20,6:00 PM,Chandigarh,0,0,18
591,03/04/20,6:00 PM,Chhattisgarh,3,0,9
592,03/04/20,6:00 PM,Delhi,8,4,219
593,03/04/20,6:00 PM,Goa,0,0,6
594,03/04/20,6:00 PM,Gujarat,10,8,95
595,03/04/20,6:00 PM,Haryana,24,0,49
596,03/04/20,6:00 PM,Himachal Pradesh,1,1,6
597,03/04/20,6:00 PM,Jammu and Kashmir,3,2,75
598,03/04/20,6:00 PM,Jharkhand,0,0,2
599,03/04/20,6:00 PM,Karnataka,10,3,124
600,03/04/20,6:00 PM,Kerala,27,2,286
601,03/04/20,6:00 PM,Ladakh,3,0,14
602,03/04/20,6:00 PM,Madhya Pradesh,0,6,104
603,03/04/20,6:00 PM,Maharashtra,42,16,335
604,03/04/20,6:00 PM,Manipur,0,0,2
605,03/04/20,6:00 PM,Mizoram,0,0,1
606,03/04/20,6:00 PM,Odisha,0,0,5
607,03/04/20,6:00 PM,Puducherry,1,0,5
608,03/04/20,6:00 PM,Punjab,1,5,48
609,03/04/20,6:00 PM,Rajasthan,3,0,167
610,03/04/20,6:00 PM,Tamil Nadu,6,1,309
611,03/04/20,6:00 PM,Telangana,1,7,158
612,03/04/20,6:00 PM,Uttarakhand,2,0,10
613,03/04/20,6:00 PM,Uttar Pradesh,14,2,172
614,03/04/20,6:00 PM,West Bengal,3,3,63
615,04/04/20,6:00 PM,Andhra Pradesh,1,1,161
616,04/04/20,6:00 PM,Andaman and Nicobar Islands,0,0,10
617,04/04/20,6:00 PM,Arunachal Pradesh,0,0,1
618,04/04/20,6:00 PM,Assam,0,0,24
619,04/04/20,6:00 PM,Bihar,0,1,30
620,04/04/20,6:00 PM,Chandigarh,0,0,18
621,04/04/20,6:00 PM,Chhattisgarh,3,0,9
622,04/04/20,6:00 PM,Delhi,15,6,445
623,04/04/20,6:00 PM,Goa,0,0,7
624,04/04/20,6:00 PM,Gujarat,14,10,105
625,04/04/20,6:00 PM,Haryana,24,0,49
626,04/04/20,6:00 PM,Himachal Pradesh,1,1,6
627,04/04/20,6:00 PM,Jammu and Kashmir,3,2,75
628,04/04/20,6:00 PM,Jharkhand,0,0,2
629,04/04/20,6:00 PM,Karnataka,12,3,128
630,04/04/20,6:00 PM,Kerala,41,2,295
631,04/04/20,6:00 PM,Ladakh,3,0,14
632,04/04/20,6:00 PM,Madhya Pradesh,0,6,104
633,04/04/20,6:00 PM,Maharashtra,42,24,490
634,04/04/20,6:00 PM,Manipur,0,0,2
635,04/04/20,6:00 PM,Mizoram,0,0,1
636,04/04/20,6:00 PM,Odisha,0,0,5
637,04/04/20,6:00 PM,Puducherry,1,0,5
638,04/04/20,6:00 PM,Punjab,1,5,57
639,04/04/20,6:00 PM,Rajasthan,21,0,200
640,04/04/20,6:00 PM,Tamil Nadu,6,2,411
641,04/04/20,6:00 PM,Telangana,1,7,159
642,04/04/20,6:00 PM,Uttarakhand,2,0,16
643,04/04/20,6:00 PM,Uttar Pradesh,19,2,174
644,04/04/20,6:00 PM,West Bengal,3,3,69
645,05/04/20,6:00 PM,Andhra Pradesh,1,1,190
646,05/04/20,6:00 PM,Andaman and Nicobar Islands,0,0,10
647,05/04/20,6:00 PM,Arunachal Pradesh,0,0,1
648,05/04/20,6:00 PM,Assam,0,0,26
649,05/04/20,6:00 PM,Bihar,0,1,30
650,05/04/20,6:00 PM,Chandigarh,0,0,18
651,05/04/20,6:00 PM,Chhattisgarh,3,0,9
652,05/04/20,6:00 PM,Delhi,18,7,503
653,05/04/20,6:00 PM,Goa,0,0,7
654,05/04/20,6:00 PM,Gujarat,18,11,122
655,05/04/20,6:00 PM,Haryana,25,1,59
656,05/04/20,6:00 PM,Himachal Pradesh,1,1,6
657,05/04/20,6:00 PM,Jammu and Kashmir,4,2,106
658,05/04/20,6:00 PM,Jharkhand,0,0,3
659,05/04/20,6:00 PM,Karnataka,12,4,144
660,05/04/20,6:00 PM,Kerala,49,2,306
661,05/04/20,6:00 PM,Ladakh,10,0,14
662,05/04/20,6:00 PM,Madhya Pradesh,0,9,165
663,05/04/20,6:00 PM,Maharashtra,42,24,490
664,05/04/20,6:00 PM,Manipur,0,0,2
665,05/04/20,6:00 PM,Mizoram,0,0,1
666,05/04/20,6:00 PM,Odisha,0,0,20
667,05/04/20,6:00 PM,Puducherry,1,0,5
668,05/04/20,6:00 PM,Punjab,1,5,57
669,05/04/20,6:00 PM,Rajasthan,21,0,200
670,05/04/20,6:00 PM,Tamil Nadu,6,3,485
671,05/04/20,6:00 PM,Telangana,32,7,269
672,05/04/20,6:00 PM,Uttarakhand,2,0,22
673,05/04/20,6:00 PM,Uttar Pradesh,19,2,227
674,05/04/20,6:00 PM,West Bengal,10,3,80
675,06/04/20,6:00 PM,Andhra Pradesh,1,3,226
676,06/04/20,6:00 PM,Andaman and Nicobar Islands,0,0,10
677,06/04/20,6:00 PM,Arunachal Pradesh,0,0,1
678,06/04/20,6:00 PM,Assam,0,0,26
679,06/04/20,6:00 PM,Bihar,0,1,32
680,06/04/20,6:00 PM,Chandigarh,0,0,18
681,06/04/20,6:00 PM,Chhattisgarh,8,0,10
682,06/04/20,6:00 PM,Delhi,19,7,523
683,06/04/20,6:00 PM,Goa,0,0,7
684,06/04/20,6:00 PM,Gujarat,22,12,144
685,06/04/20,6:00 PM,Haryana,25,1,84
686,06/04/20,6:00 PM,Himachal Pradesh,2,1,13
687,06/04/20,6:00 PM,Jammu and Kashmir,4,2,109
688,06/04/20,6:00 PM,Jharkhand,0,0,4
689,06/04/20,6:00 PM,Karnataka,12,4,151
690,06/04/20,6:00 PM,Kerala,55,2,314
691,06/04/20,6:00 PM,Ladakh,10,0,14
692,06/04/20,6:00 PM,Madhya Pradesh,0,9,165
693,06/04/20,6:00 PM,Maharashtra,56,45,748
694,06/04/20,6:00 PM,Manipur,0,0,2
695,06/04/20,6:00 PM,Mizoram,0,0,1
696,06/04/20,6:00 PM,Odisha,2,0,21
697,06/04/20,6:00 PM,Puducherry,1,0,5
698,06/04/20,6:00 PM,Punjab,4,6,76
699,06/04/20,6:00 PM,Rajasthan,21,0,274
700,06/04/20,6:00 PM,Tamil Nadu,8,5,571
701,06/04/20,6:00 PM,Telangana,34,7,321
702,06/04/20,6:00 PM,Uttarakhand,4,0,26
703,06/04/20,6:00 PM,Uttar Pradesh,21,3,305
704,06/04/20,6:00 PM,West Bengal,10,3,80
705,07/04/20,6:00 PM,Andhra Pradesh,1,3,266
706,07/04/20,6:00 PM,Andaman and Nicobar Islands,0,0,10
707,07/04/20,6:00 PM,Arunachal Pradesh,0,0,1
708,07/04/20,6:00 PM,Assam,0,0,26
709,07/04/20,6:00 PM,Bihar,0,1,32
710,07/04/20,6:00 PM,Chandigarh,7,0,18
711,07/04/20,6:00 PM,Chhattisgarh,9,0,10
712,07/04/20,6:00 PM,Delhi,21,7,576
713,07/04/20,6:00 PM,Goa,0,0,7
714,07/04/20,6:00 PM,Gujarat,25,13,165
715,07/04/20,6:00 PM,Haryana,25,1,90
716,07/04/20,6:00 PM,Himachal Pradesh,2,1,13
717,07/04/20,6:00 PM,Jammu and Kashmir,4,2,116
718,07/04/20,6:00 PM,Jharkhand,0,0,4
719,07/04/20,6:00 PM,Karnataka,25,4,175
720,07/04/20,6:00 PM,Kerala,58,2,327
721,07/04/20,6:00 PM,Ladakh,10,0,14
722,07/04/20,6:00 PM,Madhya Pradesh,0,13,229
723,07/04/20,6:00 PM,Maharashtra,56,48,868
724,07/04/20,6:00 PM,Manipur,0,0,2
725,07/04/20,6:00 PM,Mizoram,0,0,1
726,07/04/20,6:00 PM,Odisha,2,1,42
727,07/04/20,6:00 PM,Puducherry,1,0,5
728,07/04/20,6:00 PM,Punjab,4,7,91
729,07/04/20,6:00 PM,Rajasthan,21,3,288
730,07/04/20,6:00 PM,Tamil Nadu,8,5,621
731,07/04/20,6:00 PM,Telangana,35,7,364
732,07/04/20,6:00 PM,Tripura,0,0,1
733,07/04/20,6:00 PM,Uttarakhand,5,0,31
734,07/04/20,6:00 PM,Uttar Pradesh,21,3,305
735,07/04/20,6:00 PM,West Bengal,13,3,91
736,08/04/20,5:00 PM,Andhra Pradesh,5,4,305
737,08/04/20,5:00 PM,Andaman and Nicobar Islands,0,0,10
738,08/04/20,5:00 PM,Arunachal Pradesh,0,0,1
739,08/04/20,5:00 PM,Assam,0,0,27
740,08/04/20,5:00 PM,Bihar,0,1,38
741,08/04/20,5:00 PM,Chandigarh,7,0,18
742,08/04/20,5:00 PM,Chhattisgarh,9,0,10
743,08/04/20,5:00 PM,Delhi,21,9,576
744,08/04/20,5:00 PM,Goa,0,0,7
745,08/04/20,5:00 PM,Gujarat,25,13,165
746,08/04/20,5:00 PM,Haryana,28,3,147
747,08/04/20,5:00 PM,Himachal Pradesh,2,1,18
748,08/04/20,5:00 PM,Jammu and Kashmir,4,2,116
749,08/04/20,5:00 PM,Jharkhand,0,0,4
750,08/04/20,5:00 PM,Karnataka,25,4,175
751,08/04/20,5:00 PM,Kerala,70,2,336
752,08/04/20,5:00 PM,Ladakh,10,0,14
753,08/04/20,5:00 PM,Madhya Pradesh,0,13,229
754,08/04/20,5:00 PM,Maharashtra,79,64,1018
755,08/04/20,5:00 PM,Manipur,0,0,2
756,08/04/20,5:00 PM,Mizoram,0,0,1
757,08/04/20,5:00 PM,Odisha,2,1,42
758,08/04/20,5:00 PM,Puducherry,1,0,5
759,08/04/20,5:00 PM,Punjab,4,7,91
760,08/04/20,5:00 PM,Rajasthan,21,3,328
761,08/04/20,5:00 PM,Tamil Nadu,19,7,690
762,08/04/20,5:00 PM,Telangana,35,7,427
763,08/04/20,5:00 PM,Tripura,0,0,1
764,08/04/20,5:00 PM,Uttarakhand,5,0,31
765,08/04/20,5:00 PM,Uttar Pradesh,26,3,343
766,08/04/20,5:00 PM,West Bengal,13,5,99
767,09/04/20,5:00 PM,Andhra Pradesh,6,4,348
768,09/04/20,5:00 PM,Andaman and Nicobar Islands,0,0,11
769,09/04/20,5:00 PM,Arunachal Pradesh,0,0,1
770,09/04/20,5:00 PM,Assam,0,0,28
771,09/04/20,5:00 PM,Bihar,0,1,39
772,09/04/20,5:00 PM,Chandigarh,7,0,18
773,09/04/20,5:00 PM,Chhattisgarh,9,0,10
774,09/04/20,5:00 PM,Delhi,21,9,669
775,09/04/20,5:00 PM,Goa,0,0,7
776,09/04/20,5:00 PM,Gujarat,25,16,179
777,09/04/20,5:00 PM,Haryana,29,3,169
778,09/04/20,5:00 PM,Himachal Pradesh,2,1,18
779,09/04/20,5:00 PM,Jammu and Kashmir,4,4,158
780,09/04/20,5:00 PM,Jharkhand,0,0,13
781,09/04/20,5:00 PM,Karnataka,28,5,181
782,09/04/20,5:00 PM,Kerala,83,2,345
783,09/04/20,5:00 PM,Ladakh,10,0,14
784,09/04/20,5:00 PM,Madhya Pradesh,0,16,259
785,09/04/20,5:00 PM,Maharashtra,117,72,1135
786,09/04/20,5:00 PM,Manipur,1,0,2
787,09/04/20,5:00 PM,Mizoram,0,0,1
788,09/04/20,5:00 PM,Odisha,2,1,42
789,09/04/20,5:00 PM,Puducherry,1,0,5
790,09/04/20,5:00 PM,Punjab,4,8,101
791,09/04/20,5:00 PM,Rajasthan,21,3,383
792,09/04/20,5:00 PM,Tamil Nadu,21,8,738
793,09/04/20,5:00 PM,Telangana,35,7,442
794,09/04/20,5:00 PM,Tripura,0,0,1
795,09/04/20,5:00 PM,Uttarakhand,5,0,35
796,09/04/20,5:00 PM,Uttar Pradesh,31,4,410
797,09/04/20,5:00 PM,West Bengal,16,5,103
798,10/04/20,5:00 PM,Andhra Pradesh,7,6,363
799,10/04/20,5:00 PM,Andaman and Nicobar Islands,0,0,11
800,10/04/20,5:00 PM,Arunachal Pradesh,0,0,1
801,10/04/20,5:00 PM,Assam,0,0,29
802,10/04/20,5:00 PM,Bihar,0,1,60
803,10/04/20,5:00 PM,Chandigarh,7,0,18
804,10/04/20,5:00 PM,Chhattisgarh,9,0,10
805,10/04/20,5:00 PM,Delhi,25,13,898
806,10/04/20,5:00 PM,Goa,1,0,7
807,10/04/20,5:00 PM,Gujarat,26,17,241
808,10/04/20,5:00 PM,Haryana,29,3,169
809,10/04/20,5:00 PM,Himachal Pradesh,6,1,28
810,10/04/20,5:00 PM,Jammu and Kashmir,6,4,184
811,10/04/20,5:00 PM,Jharkhand,0,1,13
812,10/04/20,5:00 PM,Karnataka,30,6,197
813,10/04/20,5:00 PM,Kerala,96,2,357
814,10/04/20,5:00 PM,Ladakh,10,0,15
815,10/04/20,5:00 PM,Madhya Pradesh,0,16,259
816,10/04/20,5:00 PM,Maharashtra,125,97,1364
817,10/04/20,5:00 PM,Manipur,1,0,2
818,10/04/20,5:00 PM,Mizoram,0,0,1
819,10/04/20,5:00 PM,Odisha,2,1,44
820,10/04/20,5:00 PM,Puducherry,1,0,5
821,10/04/20,5:00 PM,Punjab,5,11,132
822,10/04/20,5:00 PM,Rajasthan,21,3,463
823,10/04/20,5:00 PM,Tamil Nadu,21,8,834
824,10/04/20,5:00 PM,Telangana,35,7,473
825,10/04/20,5:00 PM,Tripura,0,0,1
826,10/04/20,5:00 PM,Uttarakhand,5,0,35
827,10/04/20,5:00 PM,Uttar Pradesh,32,4,431
828,10/04/20,5:00 PM,West Bengal,16,5,116
829,11/04/20,5:00 PM,Andhra Pradesh,11,6,381
830,11/04/20,5:00 PM,Andaman and Nicobar Islands,0,0,11
831,11/04/20,5:00 PM,Arunachal Pradesh,0,0,1
832,11/04/20,5:00 PM,Assam,0,1,29
833,11/04/20,5:00 PM,Bihar,0,1,60
834,11/04/20,5:00 PM,Chandigarh,7,0,18
835,11/04/20,5:00 PM,Chhattisgarh,9,0,18
836,11/04/20,5:00 PM,Delhi,25,14,903
837,11/04/20,5:00 PM,Goa,1,0,7
838,11/04/20,5:00 PM,Gujarat,31,19,308
839,11/04/20,5:00 PM,Haryana,29,3,177
840,11/04/20,5:00 PM,Himachal Pradesh,6,1,28
841,11/04/20,5:00 PM,Jammu and Kashmir,6,4,207
842,11/04/20,5:00 PM,Jharkhand,0,1,17
843,11/04/20,5:00 PM,Karnataka,37,6,214
844,11/04/20,5:00 PM,Kerala,123,2,364
845,11/04/20,5:00 PM,Ladakh,10,0,15
846,11/04/20,5:00 PM,Madhya Pradesh,0,33,443
847,11/04/20,5:00 PM,Maharashtra,188,110,1574
848,11/04/20,5:00 PM,Manipur,1,0,2
849,11/04/20,5:00 PM,Mizoram,0,0,1
850,11/04/20,5:00 PM,Odisha,2,1,48
851,11/04/20,5:00 PM,Puducherry,1,0,7
852,11/04/20,5:00 PM,Punjab,5,11,132
853,11/04/20,5:00 PM,Rajasthan,21,3,553
854,11/04/20,5:00 PM,Tamil Nadu,44,8,911
855,11/04/20,5:00 PM,Telangana,43,9,504
856,11/04/20,5:00 PM,Tripura,0,0,2
857,11/04/20,5:00 PM,Uttarakhand,5,0,35
858,11/04/20,5:00 PM,Uttar Pradesh,32,4,433
859,11/04/20,5:00 PM,West Bengal,16,5,126
860,12/04/20,5:00 PM,Andhra Pradesh,11,6,381
861,12/04/20,5:00 PM,Andaman and Nicobar Islands,10,0,11
862,12/04/20,5:00 PM,Arunachal Pradesh,0,0,1
863,12/04/20,5:00 PM,Assam,0,1,29
864,12/04/20,5:00 PM,Bihar,19,1,64
865,12/04/20,5:00 PM,Chandigarh,7,0,19
866,12/04/20,5:00 PM,Chhattisgarh,10,0,25
867,12/04/20,5:00 PM,Delhi,25,19,1069
868,12/04/20,5:00 PM,Goa,5,0,7
869,12/04/20,5:00 PM,Gujarat,44,22,432
870,12/04/20,5:00 PM,Haryana,29,3,185
871,12/04/20,5:00 PM,Himachal Pradesh,6,1,32
872,12/04/20,5:00 PM,Jammu and Kashmir,6,4,224
873,12/04/20,5:00 PM,Jharkhand,0,1,17
874,12/04/20,5:00 PM,Karnataka,37,6,226
875,12/04/20,5:00 PM,Kerala,142,2,374
876,12/04/20,5:00 PM,Ladakh,10,0,15
877,12/04/20,5:00 PM,Madhya Pradesh,0,36,564
878,12/04/20,5:00 PM,Maharashtra,208,127,1761
879,12/04/20,5:00 PM,Manipur,1,0,2
880,12/04/20,5:00 PM,Mizoram,0,0,1
881,12/04/20,5:00 PM,Odisha,12,1,54
882,12/04/20,5:00 PM,Puducherry,1,0,7
883,12/04/20,5:00 PM,Punjab,5,11,151
884,12/04/20,5:00 PM,Rajasthan,21,3,700
885,12/04/20,5:00 PM,Tamil Nadu,44,10,969
886,12/04/20,5:00 PM,Telangana,43,9,504
887,12/04/20,5:00 PM,Tripura,0,0,2
888,12/04/20,5:00 PM,Uttarakhand,5,0,35
889,12/04/20,5:00 PM,Uttar Pradesh,45,5,452
890,12/04/20,5:00 PM,West Bengal,19,5,134
891,13/04/20,5:00 PM,Andhra Pradesh,11,7,432
892,13/04/20,5:00 PM,Andaman and Nicobar Islands,10,0,11
893,13/04/20,5:00 PM,Arunachal Pradesh,0,0,1
894,13/04/20,5:00 PM,Assam,0,1,31
895,13/04/20,5:00 PM,Bihar,26,1,64
896,13/04/20,5:00 PM,Chandigarh,7,0,21
897,13/04/20,5:00 PM,Chhattisgarh,10,0,31
898,13/04/20,5:00 PM,Delhi,27,24,1154
899,13/04/20,5:00 PM,Goa,5,0,7
900,13/04/20,5:00 PM,Gujarat,47,26,539
901,13/04/20,5:00 PM,Haryana,29,3,185
902,13/04/20,5:00 PM,Himachal Pradesh,13,1,32
903,13/04/20,5:00 PM,Jammu and Kashmir,6,4,245
904,13/04/20,5:00 PM,Jharkhand,0,2,19
905,13/04/20,5:00 PM,Karnataka,59,6,247
906,13/04/20,5:00 PM,Kerala,179,3,376
907,13/04/20,5:00 PM,Ladakh,10,0,15
908,13/04/20,5:00 PM,Madhya Pradesh,44,43,604
909,13/04/20,5:00 PM,Maharashtra,217,149,1985
910,13/04/20,5:00 PM,Manipur,1,0,2
911,13/04/20,5:00 PM,Mizoram,0,0,1
912,13/04/20,5:00 PM,Nagaland,0,0,1
913,13/04/20,5:00 PM,Odisha,12,1,54
914,13/04/20,5:00 PM,Puducherry,1,0,7
915,13/04/20,5:00 PM,Punjab,14,11,167
916,13/04/20,5:00 PM,Rajasthan,21,3,812
917,13/04/20,5:00 PM,Tamil Nadu,50,11,1075
918,13/04/20,5:00 PM,Telangana,100,16,562
919,13/04/20,5:00 PM,Tripura,0,0,2
920,13/04/20,5:00 PM,Uttarakhand,5,0,35
921,13/04/20,5:00 PM,Uttar Pradesh,47,5,483
922,13/04/20,5:00 PM,West Bengal,29,7,152
923,14/04/20,5:00 PM,Andhra Pradesh,14,9,473
924,14/04/20,5:00 PM,Andaman and Nicobar Islands,10,0,11
925,14/04/20,5:00 PM,Arunachal Pradesh,0,0,1
926,14/04/20,5:00 PM,Assam,0,1,31
927,14/04/20,5:00 PM,Bihar,26,1,66
928,14/04/20,5:00 PM,Chandigarh,7,0,21
929,14/04/20,5:00 PM,Chhattisgarh,10,0,31
930,14/04/20,5:00 PM,Delhi,30,28,1510
931,14/04/20,5:00 PM,Goa,5,0,7
932,14/04/20,5:00 PM,Gujarat,55,26,617
933,14/04/20,5:00 PM,Haryana,34,3,199
934,14/04/20,5:00 PM,Himachal Pradesh,13,1,32
935,14/04/20,5:00 PM,Jammu and Kashmir,16,4,270
936,14/04/20,5:00 PM,Jharkhand,0,2,24
937,14/04/20,5:00 PM,Karnataka,65,9,258
938,14/04/20,5:00 PM,Kerala,198,3,379
939,14/04/20,5:00 PM,Ladakh,10,0,15
940,14/04/20,5:00 PM,Madhya Pradesh,51,50,730
941,14/04/20,5:00 PM,Maharashtra,229,160,2337
942,14/04/20,5:00 PM,Manipur,1,0,2
943,14/04/20,5:00 PM,Meghalaya,0,0,1
944,14/04/20,5:00 PM,Mizoram,0,0,1
945,14/04/20,5:00 PM,Nagaland,0,0,1
946,14/04/20,5:00 PM,Odisha,18,1,55
947,14/04/20,5:00 PM,Puducherry,1,0,7
948,14/04/20,5:00 PM,Punjab,14,12,176
949,14/04/20,5:00 PM,Rajasthan,133,3,879
950,14/04/20,5:00 PM,Tamil Nadu,58,11,1173
951,14/04/20,5:00 PM,Telangana,100,17,624
952,14/04/20,5:00 PM,Tripura,0,0,2
953,14/04/20,5:00 PM,Uttarakhand,7,0,35
954,14/04/20,5:00 PM,Uttar Pradesh,49,5,657
955,14/04/20,5:00 PM,West Bengal,36,7,190
956,15/04/20,5:00 PM,Andaman and Nicobar Islands,10,0,11
957,15/04/20,5:00 PM,Andhra Pradesh,16,9,503
958,15/04/20,5:00 PM,Arunachal Pradesh,0,0,1
959,15/04/20,5:00 PM,Assam,0,1,33
960,15/04/20,5:00 PM,Bihar,29,1,70
961,15/04/20,5:00 PM,Chandigarh,7,0,21
962,15/04/20,5:00 PM,Chhattisgarh,13,0,33
963,15/04/20,5:00 PM,Delhi,30,30,1561
964,15/04/20,5:00 PM,Goa,5,0,7
965,15/04/20,5:00 PM,Gujarat,59,30,695
966,15/04/20,5:00 PM,Haryana,34,3,199
967,15/04/20,5:00 PM,Himachal Pradesh,13,1,33
968,15/04/20,5:00 PM,Jammu and Kashmir,30,4,278
969,15/04/20,5:00 PM,Jharkhand,0,2,27
970,15/04/20,5:00 PM,Karnataka,75,11,277
971,15/04/20,5:00 PM,Kerala,211,3,387
972,15/04/20,5:00 PM,Ladakh,10,0,17
973,15/04/20,5:00 PM,Madhya Pradesh,64,53,987
974,15/04/20,5:00 PM,Maharashtra,259,178,2687
975,15/04/20,5:00 PM,Manipur,1,0,2
976,15/04/20,5:00 PM,Meghalaya,0,1,7
977,15/04/20,5:00 PM,Mizoram,0,0,1
978,15/04/20,5:00 PM,Nagaland,0,0,0
979,15/04/20,5:00 PM,Odisha,18,1,60
980,15/04/20,5:00 PM,Puducherry,1,0,7
981,15/04/20,5:00 PM,Punjab,14,13,186
982,15/04/20,5:00 PM,Rajasthan,147,3,1005
983,15/04/20,5:00 PM,Tamil Nadu,81,12,1204
984,15/04/20,5:00 PM,Telangana,120,18,647
985,15/04/20,5:00 PM,Tripura,0,0,2
986,15/04/20,5:00 PM,Uttarakhand,9,0,37
987,15/04/20,5:00 PM,Uttar Pradesh,51,11,735
988,15/04/20,5:00 PM,West Bengal,37,7,213
989,16/04/20,5:00 PM,Andaman and Nicobar Islands,10,0,11
990,16/04/20,5:00 PM,Andhra Pradesh,20,14,534
991,16/04/20,5:00 PM,Arunachal Pradesh,0,0,1
992,16/04/20,5:00 PM,Assam,5,1,33
993,16/04/20,5:00 PM,Bihar,29,1,74
994,16/04/20,5:00 PM,Chandigarh,7,0,21
995,16/04/20,5:00 PM,Chhattisgarh,17,0,33
996,16/04/20,5:00 PM,Delhi,42,32,1578
